paper,subject,trial_number,trial_looking_time,age_in_days
stojnic_2023,stojnic_2023.1.1_goaldirected.P26,4,4.941916434,341.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P26,5,6.894520213,341.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P26,6,2.107357777,341.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P26,7,5.13,341.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P27,1,13.73612173,337.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P27,2,29.10454776,337.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P27,3,7.73795377,337.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P27,4,5.833940889,337.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P27,5,17.93596617,337.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P27,6,14.04636965,337.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P27,7,6.74,337.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P28,1,17.10063813,324.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P28,2,11.70918312,324.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P28,3,14.51436763,324.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P28,4,20.67945251,324.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P28,5,33.54261898,324.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P28,6,12.61081724,324.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P28,7,11.91,324.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P29,1,8.569303989,317.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P29,2,4.969037033,317.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P29,3,6.12708653,317.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P29,4,6.435619987,317.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P29,5,9.394192343,317.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P29,6,8.205057546,317.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P29,7,6.32,317.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P37,1,2.701900835,327.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P37,2,12.90008458,327.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P37,3,11.90091113,327.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P37,4,14.84393964,327.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P37,5,10.76064059,327.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P37,6,7.001751976,327.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P37,7,10.25,327.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P38,1,25.75975618,336.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P38,2,12.2720848,336.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P38,3,13.85158977,336.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P38,4,11.17267419,336.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P38,5,8.322841448,336.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P38,6,9.360487329,336.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P38,7,19.79,336.8
stojnic_2023,stojnic_2023.1.1_goaldirected.P39,1,13.00699801,325.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P39,2,15.74764077,325.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P39,3,6.090461651,325.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P39,4,6.15373657,325.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P39,5,13.78788331,325.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P39,6,6.472238884,325.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P39,7,6.54,325.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P40,1,17.46893499,329.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P40,2,8.289922976,329.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P40,3,8.353738549,329.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P40,4,3.508290339,329.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P40,5,9.205241235,329.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P40,6,6.544673101,329.4
stojnic_2023,stojnic_2023.1.1_goaldirected.P40,7,12.67,329.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P01,1,30.56738815,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P01,2,7.521012847,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P01,3,7.392314532,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P01,4,32.8716725,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P01,5,7.313584427,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P01,6,8.591819279,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P01,7,5.47,341.8
stojnic_2023,stojnic_2023.2.2_multiagent.P01,1,55.93685111,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P01,2,34.24131176,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P01,3,26.54864435,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P01,4,8.891015565,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P01,5,5.159208519,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P01,6,11.33363378,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P01,7,12.64,342.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P01,1,47.3263231,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P01,2,34.09175656,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P01,3,34.22828628,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P01,4,14.74776248,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P01,5,10.73447839,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P01,6,8.364844337,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P01,7,5.38,343.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P01,1,29.42265777,345.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P01,2,38.02005299,345.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P01,3,24.99258234,345.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P01,4,20.38039174,345.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P01,5,15.86925163,345.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P01,6,4.586161181,345.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P01,7,11.12,345.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P01,1,9.184365513,348.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P01,2,8.582118983,348.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P01,3,11.4838034,348.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P01,4,8.737699596,348.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P01,5,8.642782812,348.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P01,6,15.94280277,348.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P01,7,5.1,348.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P01,1,38.11903093,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P01,2,20.06888367,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P01,3,9.795697553,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P01,4,26.94853749,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P01,5,14.97359193,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P01,6,9.215269349,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P01,7,17.04,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P02,1,39.03757972,342.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P02,2,31.92390696,342.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P02,3,11.79765554,342.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P02,4,26.10030934,342.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P02,5,31.86033408,342.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P02,6,10.94330117,342.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P02,7,12.2,342.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P02,1,20.59005671,343.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P02,2,35.86343703,343.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P02,3,13.66273013,343.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P02,4,22.64994648,343.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P02,5,7.011821993,343.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P02,6,20.58868601,343.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P02,7,27.33,343.8
stojnic_2023,stojnic_2023.2.2_multiagent.P02,1,13.531522,344.8
stojnic_2023,stojnic_2023.2.2_multiagent.P02,2,22.42250232,344.8
stojnic_2023,stojnic_2023.2.2_multiagent.P02,3,11.91400623,344.8
stojnic_2023,stojnic_2023.2.2_multiagent.P02,4,21.67996522,344.8
stojnic_2023,stojnic_2023.2.2_multiagent.P02,5,23.1154262,344.8
stojnic_2023,stojnic_2023.2.2_multiagent.P02,6,11.14985574,344.8
stojnic_2023,stojnic_2023.2.2_multiagent.P02,7,8.97,344.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P02,1,22.0073809,347.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P02,2,37.34588211,347.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P02,3,39.47531514,347.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P02,4,10.1191495,347.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P02,5,35.54731581,347.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P02,6,6.681968627,347.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P02,7,8.73,347.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P02,1,27.62555634,348.9
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P02,2,15.78998472,348.9
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P02,3,34.02214748,348.9
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P02,4,54.35153384,348.9
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P02,5,20.60813707,348.9
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P02,6,33.09662016,348.9
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P02,7,2.17,348.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P02,1,25.64075084,349.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P02,2,24.45498223,349.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P02,3,6.348695972,349.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P02,4,12.70834512,349.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P02,5,9.79496696,349.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P02,6,10.19204347,349.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P02,7,6.6,349.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P03,1,37.04080729,326.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P03,2,30.70322304,326.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P03,3,31.34128375,326.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P03,4,14.26490137,326.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P03,5,14.40064242,326.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P03,6,27.63049808,326.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P03,7,12.05,326.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P03,1,38.76208934,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P03,2,50.68775736,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P03,3,15.31846033,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P03,4,30.47274497,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P03,5,29.53808113,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P03,6,19.84384308,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P03,7,6.98,327.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P03,1,56.28690134,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P03,2,36.53662937,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P03,3,37.9447982,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P03,4,36.09933704,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P03,5,23.20435479,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P03,6,38.83672001,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P03,7,13.88,329.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P03,1,42.6396575,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P03,2,18.20037138,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P03,3,15.08662124,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P03,4,10.35006852,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P03,5,9.236824703,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P03,6,18.20313611,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P03,7,9.84,331.4
stojnic_2023,stojnic_2023.2.2_multiagent.P03,1,17.61410621,337.8
stojnic_2023,stojnic_2023.2.2_multiagent.P03,2,28.25192026,337.8
stojnic_2023,stojnic_2023.2.2_multiagent.P03,3,5.037957247,337.8
stojnic_2023,stojnic_2023.2.2_multiagent.P03,4,14.46290764,337.8
stojnic_2023,stojnic_2023.2.2_multiagent.P03,5,12.02886586,337.8
stojnic_2023,stojnic_2023.2.2_multiagent.P03,6,13.19228968,337.8
stojnic_2023,stojnic_2023.2.2_multiagent.P03,7,15.31,337.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P04,1,23.70811723,326.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P04,2,15.6133176,326.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P04,3,20.78308322,326.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P04,4,23.41058737,326.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P04,5,12.42764402,326.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P04,6,16.31968055,326.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P04,7,29.34,326.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P04,1,6.389064061,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P04,2,16.65192813,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P04,3,17.30619195,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P04,4,10.9655466,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P04,5,6.435458464,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P04,6,39.43685439,327.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P04,7,23.18,327.4
stojnic_2023,stojnic_2023.2.2_multiagent.P04,1,14.24435643,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P04,2,21.93163234,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P04,3,14.83609469,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P04,4,10.84605842,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P04,5,8.695777464,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P04,6,16.06248157,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P04,7,5.8,329.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P04,1,32.34056404,331.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P04,2,18.99190802,331.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P04,3,8.182497434,331.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P04,4,9.394102535,331.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P04,5,8.401025967,331.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P04,6,11.94141852,331.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P04,7,5.98,331.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P04,1,18.933364,337.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P04,2,16.9282352,337.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P04,3,27.04313791,337.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P04,4,11.98451201,337.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P04,5,17.44151219,337.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P04,6,7.32371759,337.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P04,7,10.41,337.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P04,1,37.4131669,338.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P04,2,26.20961187,338.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P04,3,29.95630814,338.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P04,4,23.18255792,338.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P04,5,18.73589479,338.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P04,6,29.98187587,338.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P04,7,24.76,338.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P05,1,19.67591581,319.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P05,2,12.99862408,319.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P05,3,12.43356085,319.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P05,4,9.36217996,319.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P05,5,14.68885202,319.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P05,6,10.93508974,319.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P05,7,5.58,319.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P05,1,41.38139016,327.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P05,2,28.27342588,327.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P05,3,15.60600043,327.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P05,4,13.75390377,327.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P05,5,6.237133566,327.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P05,6,6.626350727,327.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P05,7,4.52,327.4
stojnic_2023,stojnic_2023.2.2_multiagent.P05,1,32.89692721,333.4
stojnic_2023,stojnic_2023.2.2_multiagent.P05,2,13.28756705,333.4
stojnic_2023,stojnic_2023.2.2_multiagent.P05,3,11.0875781,333.4
stojnic_2023,stojnic_2023.2.2_multiagent.P05,4,12.719879,333.4
stojnic_2023,stojnic_2023.2.2_multiagent.P05,5,9.67616054,333.4
stojnic_2023,stojnic_2023.2.2_multiagent.P05,6,4.537675575,333.4
stojnic_2023,stojnic_2023.2.2_multiagent.P05,7,4.93,333.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P05,1,27.96011044,338.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P05,2,4.863909777,338.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P05,3,2.483824062,338.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P05,4,34.26116904,338.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P05,5,11.57010009,338.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P05,6,30.99386386,338.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P05,7,7.33,338.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P05,1,17.36640991,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P05,2,26.17796451,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P05,3,8.951043781,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P05,4,11.09612943,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P05,5,22.69215762,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P05,6,7.454489261,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P05,7,14.61,339.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P05,1,13.61109745,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P05,2,20.11931906,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P05,3,17.00336436,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P05,4,28.0216978,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P05,5,3.934625446,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P05,6,22.33802983,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P05,7,6.97,341.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P06,1,51.42348316,341.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P06,2,33.12858384,341.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P06,3,19.6686945,341.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P06,4,8.474656385,341.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P06,5,22.04248379,341.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P06,6,21.607928,341.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P06,7,15.29,341.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P06,1,39.67279886,342.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P06,2,16.4814156,342.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P06,3,24.26142757,342.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P06,4,10.77067999,342.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P06,5,35.9389258,342.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P06,6,10.71165798,342.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P06,7,10.7,342.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P06,1,18.11976081,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P06,2,8.933924301,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P06,3,1.54877747,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P06,4,1.101519665,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P06,5,5.418231753,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P06,6,7.000102585,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P06,7,9.13,345.8
stojnic_2023,stojnic_2023.2.2_multiagent.P06,1,56.84745717,348.9
stojnic_2023,stojnic_2023.2.2_multiagent.P06,2,13.98262154,348.9
stojnic_2023,stojnic_2023.2.2_multiagent.P06,3,4.654391259,348.9
stojnic_2023,stojnic_2023.2.2_multiagent.P06,4,20.89104517,348.9
stojnic_2023,stojnic_2023.2.2_multiagent.P06,5,1.097212205,348.9
stojnic_2023,stojnic_2023.2.2_multiagent.P06,6,9.492943946,348.9
stojnic_2023,stojnic_2023.2.2_multiagent.P06,7,7.05,348.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P06,1,12.3191516,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P06,2,9.232073396,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P06,3,7.699193161,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P06,4,12.1093631,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P06,5,21.93232694,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P06,6,10.36197603,349.9
stojnic_2023,stojnic_2023.2.2_efficientagent.P06,7,2.99,349.9
stojnic_2023,stojnic_2023.2.2_goaldirected.P08,1,31.18169906,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P08,2,16.84119809,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P08,3,14.63505267,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P08,4,11.63220791,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P08,5,12.31148202,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P08,6,22.04751392,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P08,7,9.38,336.8
stojnic_2023,stojnic_2023.2.2_multiagent.P08,1,20.66270826,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P08,2,9.751733066,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P08,3,8.893664337,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P08,4,14.58513365,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P08,5,16.96431939,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P08,6,10.82476049,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P08,7,12.72,338.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P08,1,13.10797252,339.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P08,2,12.20449331,339.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P08,3,5.531733072,339.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P08,4,5.837828304,339.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P08,5,17.06526011,339.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P08,6,14.64385847,339.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P08,7,4.21,339.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P08,1,7.819050172,340.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P08,2,5.933878692,340.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P08,3,5.772114885,340.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P08,4,7.791343467,340.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P08,5,16.73559177,340.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P08,6,3.64875527,340.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P08,7,5.83,340.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P08,1,23.88798814,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P08,2,4.33715183,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P08,3,5.996343303,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P08,4,20.29066068,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P08,5,5.167864643,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P08,6,13.74004776,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P08,7,10.01,341.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P09,1,39.23517269,330.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P09,2,14.77743816,330.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P09,3,37.29763148,330.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P09,4,31.09710194,330.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P09,5,11.3491328,330.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P09,6,8.288721615,330.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P09,7,15.91,330.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P09,1,15.05684307,331.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P09,2,21.91393561,331.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P09,3,8.171187828,331.4
